,Unnamed: 0,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
19584,19584,28673,7,11,0,0,2,1,39,1.0,6,0,0,50,0
19585,19585,68394,4,19,0,1,0,1,31,4.0,2,1,0,58,0
19586,19586,24873,8,14,0,1,0,1,29,3.0,1,0,0,84,0
19587,19587,47863,5,28,2,0,0,1,39,4.0,11,0,0,69,0
19588,19588,29518,5,11,0,1,0,3,32,3.0,4,1,0,73,0
19589,19589,48977,0,14,0,0,2,1,30,3.0,5,0,0,86,0
19590,19590,25885,5,18,0,1,0,1,29,3.0,2,0,0,69,0
19591,19591,8203,2,7,1,0,0,1,24,3.0,1,1,0,47,0
19592,19592,37579,7,14,0,1,1,1,27,3.0,2,1,0,53,1
19593,19593,70284,8,11,0,0,0,1,25,2.0,3,0,0,83,0
19594,19594,27335,8,29,0,0,2,1,27,1.0,4,0,0,76,0
19595,19595,53144,8,11,2,1,0,1,51,5.0,18,1,0,80,0
19596,19596,19674,0,8,0,1,0,1,32,3.0,6,0,0,85,0
19597,19597,47572,7,33,0,1,0,1,27,1.0,2,0,0,51,0
19598,19598,51536,7,11,0,1,0,1,45,2.0,5,0,0,48,0
19599,19599,47645,4,6,0,1,0,2,32,5.0,6,1,0,59,0
19600,19600,13813,5,10,0,1,0,1,34,3.0,9,1,0,70,0
19601,19601,33487,4,11,2,0,2,2,32,1.0,4,0,0,58,0
19602,19602,35844,8,19,0,1,0,1,27,3.0,1,1,0,83,0
19603,19603,76774,5,28,2,1,0,1,51,4.0,16,0,0,71,0
19604,19604,11816,4,0,0,0,2,1,32,5.0,6,0,0,62,0
19605,19605,54377,7,13,0,1,0,1,45,3.0,15,0,0,48,0
19606,19606,21398,4,14,2,0,0,1,37,3.0,9,1,0,61,1
19607,19607,8557,7,18,0,1,2,1,32,2.0,8,0,0,45,0
19608,19608,35442,4,6,2,1,0,1,44,2.0,15,0,0,65,0
19609,19609,31547,5,14,0,0,2,1,32,3.0,3,0,0,67,0
19610,19610,49525,0,11,0,1,0,1,26,3.0,7,0,0,84,0
19611,19611,8153,0,31,2,1,0,1,32,5.0,6,1,0,85,0
19612,19612,45896,4,31,0,0,2,1,27,3.0,1,1,0,57,0
19613,19613,3062,0,14,0,1,0,1,26,1.0,2,0,0,84,0
19614,19614,43149,5,14,2,1,0,1,38,4.0,2,0,0,71,0
19615,19615,35006,5,27,0,1,2,1,29,2.0,4,0,0,67,0
19616,19616,35681,4,25,0,0,0,1,31,3.0,4,0,0,58,0
19617,19617,2287,7,26,0,1,2,1,33,3.0,9,0,0,48,0
19618,19618,77469,7,4,0,1,0,1,32,1.0,6,1,0,52,0
19619,19619,25069,7,3,0,1,2,3,28,1.0,5,0,0,52,0
19620,19620,2737,5,14,2,0,2,1,32,3.0,8,0,0,67,0
19621,19621,7005,7,25,0,1,2,4,28,3.0,4,0,0,50,0
19622,19622,43179,4,21,2,1,0,1,34,1.0,2,0,0,63,0
19623,19623,65669,5,6,0,1,0,1,57,5.0,15,0,0,68,0
19624,19624,66903,0,21,0,1,0,2,29,1.0,10,0,0,93,0
19625,19625,15042,7,4,2,0,2,1,33,5.0,5,0,0,51,0
19626,19626,7411,8,4,0,1,0,1,31,5.0,4,1,0,77,0
19627,19627,37870,7,11,2,0,0,2,38,5.0,9,0,0,52,0
19628,19628,33493,7,31,0,1,0,1,43,4.0,4,0,0,47,0
19629,19629,34378,4,12,2,0,0,1,34,3.0,10,1,0,56,0
19630,19630,163,7,24,0,1,0,1,41,3.0,6,0,0,51,0
19631,19631,35687,4,18,0,1,0,1,24,3.0,2,0,0,61,0
19632,19632,48582,7,17,0,1,2,2,29,3.0,11,1,0,52,0
19633,19633,44711,0,25,0,1,2,4,32,5.0,5,0,0,86,0
19634,19634,76306,7,21,0,1,0,2,28,3.0,3,0,0,46,0
19635,19635,63295,4,5,2,0,0,1,34,2.0,6,0,0,55,0
19636,19636,12719,8,18,0,0,2,1,28,3.0,1,1,0,80,0
19637,19637,8377,0,15,0,1,2,1,34,2.0,7,0,0,85,0
19638,19638,74046,4,25,2,0,0,1,37,4.0,9,0,0,58,0
19639,19639,40284,7,21,2,1,2,1,45,3.0,6,0,0,48,0
19640,19640,19931,4,28,0,1,0,1,31,3.0,6,0,0,61,0
19641,19641,55671,4,14,0,1,0,1,29,3.0,1,0,0,75,1
19642,19642,69642,7,2,0,1,2,1,33,3.0,7,0,0,48,0
19643,19643,6259,7,19,2,1,2,1,36,2.0,10,0,0,50,0
19644,19644,76097,7,23,0,0,0,1,27,3.0,4,0,0,49,0
19645,19645,55900,8,19,0,1,0,1,35,3.0,10,0,0,80,0
19646,19646,18525,4,31,0,1,0,1,41,3.0,7,1,0,60,0
19647,19647,18031,7,31,0,0,0,1,36,3.0,8,0,0,48,0
19648,19648,64413,7,28,2,1,0,2,40,3.0,7,0,0,47,0
19649,19649,27786,7,2,0,1,0,1,35,3.0,10,0,0,47,0
19650,19650,54540,2,14,0,0,2,1,26,5.0,4,1,0,53,0
19651,19651,67525,4,11,2,0,0,2,40,4.0,6,1,0,95,1
19652,19652,43697,4,5,0,1,0,1,44,5.0,15,1,0,60,0
19653,19653,44968,3,11,0,0,0,1,30,3.0,5,1,0,54,0
19654,19654,142,7,4,0,1,0,1,43,5.0,5,1,0,90,1
19655,19655,42720,4,10,0,0,2,1,30,4.0,3,1,0,56,0
19656,19656,64773,7,22,0,1,2,1,38,4.0,5,1,0,47,0
19657,19657,56361,7,28,0,1,0,1,34,1.0,9,0,0,45,0
19658,19658,78221,4,25,0,1,2,1,33,1.0,6,0,0,59,0
19659,19659,70171,0,4,2,1,2,1,31,5.0,2,1,0,86,0
19660,19660,597,5,11,0,1,0,1,47,2.0,15,0,0,69,0
19661,19661,62271,4,24,0,1,2,1,38,5.0,7,1,0,59,0
19662,19662,55880,8,11,1,1,0,4,21,3.0,1,0,0,82,0
19663,19663,22066,8,28,0,1,2,1,28,5.0,2,1,0,78,0
19664,19664,63922,4,19,0,0,0,1,40,4.0,11,0,0,57,0
19665,19665,1487,1,4,0,1,0,1,30,3.0,1,0,0,59,0
19666,19666,1029,0,21,0,1,2,1,24,3.0,1,0,0,87,0
19667,19667,39677,0,17,0,1,0,2,27,1.0,4,0,0,86,0
19668,19668,37097,7,20,0,1,0,1,46,1.0,7,0,0,48,0
19669,19669,73490,1,6,0,1,2,1,31,4.0,2,0,0,60,0
19670,19670,32548,3,11,0,1,2,1,29,3.0,2,0,0,61,0
19671,19671,63622,1,24,0,1,2,2,25,3.0,2,0,0,59,0
19672,19672,54145,4,14,0,0,0,1,28,5.0,4,1,0,60,1
19673,19673,24524,8,11,0,1,1,1,32,3.0,4,0,0,82,0
19674,19674,26110,4,8,0,0,0,1,40,3.0,6,1,0,60,0
19675,19675,71050,8,21,0,0,0,1,31,3.0,4,0,0,83,0
19676,19676,37121,4,14,0,0,0,1,42,5.0,4,0,0,61,0
19677,19677,70941,4,11,0,0,2,1,30,3.0,3,1,0,65,0
19678,19678,37309,7,1,0,1,0,1,28,2.0,2,0,0,50,0
19679,19679,23900,4,6,0,1,1,1,36,5.0,10,1,0,62,0
19680,19680,47623,7,24,0,1,0,2,25,3.0,1,0,0,45,0
19681,19681,1236,7,7,0,0,0,2,24,3.0,1,0,0,51,0
19682,19682,48042,2,11,0,0,0,1,29,3.0,4,0,0,46,0
19683,19683,105,8,31,1,1,0,2,26,3.0,3,0,0,81,0
19684,19684,47487,1,18,0,1,0,1,26,5.0,2,1,0,61,0
19685,19685,63628,4,19,0,1,0,1,35,5.0,7,1,0,56,0
19686,19686,72866,0,29,0,1,0,1,44,3.0,3,0,0,87,0
19687,19687,6742,5,31,2,0,2,1,31,4.0,7,1,1,98,1
19688,19688,60530,5,15,0,0,2,1,35,4.0,4,0,0,67,0
19689,19689,19412,4,6,0,1,2,1,36,3.0,5,1,0,62,0
19690,19690,54659,7,17,0,1,0,2,30,3.0,3,0,0,52,0
19691,19691,31265,7,2,0,1,0,1,28,2.0,3,0,0,52,0
19692,19692,31020,0,0,0,1,0,1,29,2.0,3,0,0,84,0
19693,19693,31970,4,20,0,1,0,1,31,4.0,6,0,0,60,0
19694,19694,17008,0,11,2,1,2,1,36,3.0,10,0,0,83,0
19695,19695,57452,7,11,2,1,0,1,47,5.0,19,0,0,51,0
19696,19696,66849,4,25,0,1,0,1,32,1.0,6,0,0,56,0
19697,19697,44733,7,28,0,1,2,1,27,2.0,3,0,0,49,0
19698,19698,32178,4,20,2,0,0,1,31,4.0,2,0,1,53,0
19699,19699,26390,4,6,0,1,2,1,35,4.0,4,1,0,63,0
19700,19700,68312,0,7,0,1,0,2,35,1.0,3,0,0,85,0
19701,19701,15253,8,19,0,1,0,1,25,2.0,2,0,0,78,0
19702,19702,29608,7,19,0,0,0,1,30,1.0,5,0,0,51,0
19703,19703,18501,4,14,2,0,0,2,32,4.0,5,1,0,60,0
19704,19704,29948,4,31,0,0,0,1,40,4.0,5,1,0,57,0
19705,19705,6431,2,18,0,0,0,1,30,3.0,1,0,0,53,0
19706,19706,22414,5,1,2,0,0,1,31,3.0,6,1,0,66,1
19707,19707,52666,8,31,0,1,0,4,30,4.0,5,0,0,82,0
19708,19708,41952,7,4,0,1,0,1,50,1.0,6,0,0,49,0
19709,19709,24730,7,24,0,1,0,1,30,3.0,1,1,0,48,0
19710,19710,17056,4,24,0,1,0,1,42,3.0,6,0,0,58,0
19711,19711,31386,5,11,2,1,0,4,40,3.0,15,0,0,68,0
19712,19712,62283,8,5,0,1,2,1,32,3.0,5,0,0,76,0
19713,19713,20025,7,7,0,1,2,1,46,3.0,6,0,0,50,0
19714,19714,37834,5,11,2,0,2,2,43,3.0,15,0,0,68,0
19715,19715,60919,7,24,0,0,0,1,31,3.0,3,0,0,54,0
19716,19716,5721,7,20,2,0,2,1,32,5.0,4,0,0,49,0
19717,19717,50954,4,4,0,0,0,1,38,3.0,8,0,0,61,0
19718,19718,14843,6,14,2,1,2,1,32,5.0,2,1,0,85,1
19719,19719,37229,4,15,2,0,0,1,42,3.0,11,0,0,56,0
19720,19720,77853,4,4,2,0,0,1,31,3.0,7,0,0,62,0
19721,19721,76414,2,31,2,1,0,1,38,3.0,6,0,0,53,0
19722,19722,1068,4,11,0,0,0,1,32,5.0,6,1,0,54,1
19723,19723,25145,4,19,0,1,2,2,31,3.0,4,0,0,62,0
19724,19724,27433,0,1,2,1,0,1,33,5.0,7,0,0,90,0
19725,19725,36085,1,14,0,1,2,1,29,5.0,7,1,0,59,0
19726,19726,62142,3,19,0,1,2,1,26,5.0,1,1,0,60,1
19727,19727,57170,7,21,0,1,2,1,30,3.0,5,0,0,53,0
19728,19728,77278,8,24,0,0,2,1,26,3.0,1,0,0,83,0
19729,19729,39283,4,4,0,0,2,1,29,5.0,3,0,0,61,0
19730,19730,71887,1,11,0,1,2,4,35,3.0,6,0,0,62,0
19731,19731,29486,4,6,2,1,2,1,37,3.0,5,1,0,60,0
19732,19732,14399,7,6,2,1,0,1,29,3.0,2,1,0,51,0
19733,19733,21697,7,14,0,1,0,5,26,4.0,5,0,0,53,0
19734,19734,53514,7,25,0,0,2,1,32,5.0,8,0,0,49,0
19735,19735,7667,1,7,0,1,2,1,34,4.0,5,0,0,59,0
19736,19736,35804,7,4,2,1,0,1,35,1.0,8,0,0,46,0
19737,19737,23854,7,11,0,1,2,1,55,5.0,15,0,0,49,0
19738,19738,71438,8,14,0,1,2,1,31,3.0,4,1,0,87,1
19739,19739,74580,7,20,0,0,2,1,30,3.0,7,0,0,45,0
19740,19740,63957,4,11,0,1,0,1,54,3.0,5,1,0,61,0
19741,19741,54242,7,11,2,1,0,1,50,1.0,4,0,0,49,0
19742,19742,22839,2,11,0,1,1,1,31,5.0,9,1,0,49,0
19743,19743,28658,8,4,2,0,2,2,41,1.0,9,0,0,78,0
19744,19744,31952,8,4,0,0,0,2,30,3.0,7,1,0,74,0
19745,19745,55669,7,17,2,1,0,2,42,3.0,6,0,0,48,0
19746,19746,71987,4,6,0,1,0,2,32,3.0,8,0,0,60,0
19747,19747,29606,5,11,0,0,0,1,49,4.0,8,0,0,72,0
19748,19748,22843,3,14,0,1,2,1,28,3.0,1,0,0,58,0
19749,19749,34623,4,3,0,0,0,1,27,1.0,3,0,0,58,0
19750,19750,53232,8,31,2,0,0,1,50,3.0,17,1,0,84,0
19751,19751,45708,7,15,0,1,2,1,32,3.0,5,0,0,51,0
19752,19752,2958,5,7,0,0,0,1,26,5.0,2,1,0,63,0
19753,19753,54262,1,18,0,0,0,1,29,5.0,2,1,0,59,0
19754,19754,70716,0,6,0,1,2,1,27,5.0,3,0,0,85,0
19755,19755,63764,2,11,2,0,0,1,38,5.0,7,0,0,42,0
19756,19756,49978,5,11,0,0,0,1,57,1.0,25,0,0,65,0
19757,19757,16670,7,4,2,1,0,1,41,5.0,6,1,0,52,0
19758,19758,28,6,30,0,1,0,1,27,5.0,5,0,0,81,0
19759,19759,41926,7,4,2,1,2,1,32,3.0,5,0,0,48,0
19760,19760,14227,7,31,0,1,0,1,54,5.0,16,0,0,48,0
19761,19761,70428,4,15,0,0,0,1,35,3.0,8,1,0,58,0
19762,19762,58694,4,31,0,1,2,1,30,4.0,4,0,0,63,0
19763,19763,8714,7,19,2,1,0,1,43,3.0,13,0,0,49,0
19764,19764,2135,4,11,2,1,0,1,57,4.0,16,0,0,57,0
19765,19765,56268,8,24,2,0,2,1,35,3.0,3,0,0,78,0
19766,19766,17694,4,14,0,1,2,2,43,4.0,16,0,0,57,0
19767,19767,65304,0,28,2,1,0,1,46,4.0,16,0,0,82,0
19768,19768,3127,3,14,0,1,2,1,29,3.0,1,0,0,61,0
19769,19769,16356,7,31,2,1,0,2,42,2.0,6,0,0,46,0
19770,19770,8845,8,18,0,1,0,1,28,5.0,4,1,0,79,0
19771,19771,510,7,14,2,0,0,1,37,4.0,7,0,0,49,0
19772,19772,32996,5,11,0,0,2,2,27,3.0,2,0,0,70,0
19773,19773,69117,7,28,2,1,2,1,46,5.0,6,1,0,53,0
19774,19774,35566,8,26,0,0,2,1,34,1.0,7,0,0,77,0
19775,19775,4522,8,31,0,1,2,1,31,3.0,6,1,0,79,0
19776,19776,49219,7,11,0,1,2,1,39,3.0,3,1,0,48,1
19777,19777,3269,1,18,0,1,0,1,25,5.0,3,1,0,62,0
19778,19778,22301,4,2,0,1,0,1,35,1.0,3,0,0,59,0
19779,19779,18619,7,1,2,1,2,1,39,5.0,2,1,0,52,1
19780,19780,36403,7,31,2,1,0,1,50,2.0,8,0,0,49,0
19781,19781,7365,8,30,0,1,0,2,29,3.0,1,1,0,80,0
19782,19782,34863,6,18,0,1,0,1,26,5.0,2,1,0,88,0
19783,19783,46615,4,16,0,1,0,1,36,1.0,4,0,0,58,0
19784,19784,69213,7,7,0,1,2,1,60,1.0,10,0,0,51,0
19785,19785,5058,0,33,0,1,0,1,29,3.0,3,0,0,82,0
19786,19786,6063,7,28,2,1,0,1,38,2.0,3,0,0,51,0
19787,19787,10699,8,31,2,0,0,2,42,3.0,5,0,0,78,0
19788,19788,52233,4,28,0,1,2,1,36,5.0,5,1,0,59,0
19789,19789,31531,2,31,2,0,0,1,35,3.0,10,0,0,52,0
19790,19790,23924,5,3,0,0,2,1,34,5.0,7,1,0,68,0
19791,19791,54104,7,21,0,1,2,1,27,3.0,2,0,0,47,0
19792,19792,57060,8,6,2,1,0,1,41,5.0,13,1,0,80,1
19793,19793,45710,8,11,2,0,2,1,34,3.0,7,0,0,78,0
19794,19794,28092,1,14,2,1,0,2,31,3.0,5,1,0,60,0
19795,19795,10991,7,11,2,1,2,2,44,2.0,7,0,0,51,0
19796,19796,36012,7,11,0,1,0,1,23,3.0,1,0,0,53,0
19797,19797,4429,1,15,2,1,0,1,36,3.0,7,0,0,68,0
19798,19798,33447,5,14,0,1,2,2,27,5.0,3,1,0,69,1
19799,19799,57845,0,8,0,1,2,1,30,4.0,3,0,0,85,0
19800,19800,64781,5,31,0,1,0,1,58,1.0,13,0,0,71,0
19801,19801,5329,4,11,2,0,0,1,52,3.0,14,1,0,57,0
19802,19802,27537,4,14,2,0,0,1,47,5.0,16,1,0,52,1
19803,19803,37647,7,0,0,1,2,1,29,4.0,4,0,0,48,0
19804,19804,32067,8,31,2,1,0,1,55,3.0,12,0,0,73,0
19805,19805,22177,7,22,0,1,0,2,25,3.0,3,0,0,52,0
19806,19806,47029,7,18,0,0,0,1,28,5.0,3,1,0,44,0
19807,19807,4190,6,24,0,1,0,1,35,3.0,7,0,0,85,0
19808,19808,50000,3,11,0,0,0,1,31,3.0,2,0,0,61,0
19809,19809,67050,2,31,2,0,2,1,45,3.0,17,0,0,47,0
19810,19810,69030,8,11,0,1,0,1,58,4.0,16,0,0,80,0
19811,19811,77019,7,11,2,1,0,3,45,1.0,14,0,0,50,0
19812,19812,20634,4,28,2,0,2,1,46,4.0,5,1,0,59,0
19813,19813,17209,7,6,0,1,2,1,28,5.0,6,0,0,47,0
19814,19814,51069,7,12,2,1,0,1,33,2.0,6,1,0,48,0
19815,19815,48392,4,31,0,1,0,2,39,4.0,12,0,0,60,0
19816,19816,42825,5,29,0,0,0,1,35,3.0,7,0,0,69,0
19817,19817,41985,4,14,0,1,2,1,30,3.0,2,0,0,58,0
19818,19818,70975,5,2,0,1,2,2,27,4.0,2,0,0,72,0
19819,19819,63242,5,11,0,0,0,1,60,3.0,13,0,0,70,0
19820,19820,72899,1,28,2,1,0,1,37,5.0,13,1,0,59,1
19821,19821,24805,7,31,0,1,0,1,30,3.0,2,1,0,89,1
19822,19822,64858,4,30,0,0,0,1,32,5.0,4,1,0,55,0
19823,19823,3411,5,1,2,1,2,1,33,3.0,7,1,0,72,1
19824,19824,33596,7,27,0,1,0,4,31,2.0,7,0,0,48,0
19825,19825,38423,8,7,0,0,2,1,33,4.0,4,0,0,78,0
19826,19826,60820,2,11,0,1,2,1,43,3.0,14,0,0,52,0
19827,19827,39907,4,14,0,1,0,1,31,3.0,5,0,0,59,0
19828,19828,31455,5,11,0,1,0,1,30,1.0,2,0,0,68,0
19829,19829,9238,7,7,0,1,0,1,27,3.0,5,0,0,44,0
19830,19830,66593,4,17,0,1,2,1,32,3.0,8,1,0,89,1
19831,19831,9769,6,14,0,1,2,1,30,3.0,4,1,0,78,0
19832,19832,43277,4,31,2,1,0,1,37,4.0,11,0,0,59,0
19833,19833,3394,7,8,0,1,0,1,27,3.0,3,0,1,56,1
19834,19834,26461,4,29,0,1,2,1,30,3.0,4,0,0,57,0
19835,19835,69192,7,24,0,1,0,1,32,5.0,4,0,0,47,0
19836,19836,68970,7,4,0,1,0,1,55,3.0,6,0,0,53,0
19837,19837,61816,7,14,2,1,2,4,39,1.0,8,0,0,45,0
19838,19838,15440,4,11,2,0,0,1,54,5.0,12,0,0,60,0
19839,19839,61765,4,3,2,0,2,1,39,3.0,3,0,0,60,0
19840,19840,51254,7,18,0,1,2,1,27,1.0,2,0,0,50,0
19841,19841,8822,7,33,0,1,0,1,41,1.0,10,0,0,49,0
19842,19842,30035,8,4,2,0,0,2,33,4.0,7,0,0,74,0
19843,19843,12959,7,31,0,1,0,1,35,4.0,5,1,0,53,0
19844,19844,30945,4,31,2,0,0,1,39,5.0,3,1,0,59,0
19845,19845,44819,0,11,2,1,2,1,44,1.0,4,0,0,85,0
19846,19846,20018,7,30,0,1,2,1,34,1.0,2,0,0,52,0
19847,19847,41697,8,24,2,1,2,1,51,3.0,13,0,0,77,0
19848,19848,570,7,11,0,0,2,1,40,4.0,6,1,0,52,0
19849,19849,46029,7,23,0,1,0,1,32,2.0,7,0,0,50,0
19850,19850,33026,8,8,0,1,0,1,36,5.0,7,1,0,81,0
19851,19851,74289,7,14,2,1,2,1,29,3.0,4,1,0,54,0
19852,19852,48989,7,25,0,1,2,2,31,1.0,7,0,0,46,0
19853,19853,61815,5,20,0,0,2,1,26,3.0,3,0,0,72,0
19854,19854,66093,8,10,2,1,2,2,34,3.0,3,0,0,79,0
19855,19855,56963,7,4,2,1,0,1,49,5.0,3,0,0,46,0
19856,19856,76709,3,31,0,1,0,1,31,5.0,5,1,0,52,0
19857,19857,11936,8,31,0,0,2,1,30,1.0,7,0,0,78,0
19858,19858,39714,7,7,0,1,0,1,32,3.0,9,0,0,48,0
19859,19859,67703,7,20,0,1,2,1,41,5.0,11,1,0,55,1
19860,19860,22151,7,2,0,1,0,1,30,5.0,4,1,0,52,0
19861,19861,48604,7,31,2,1,2,1,58,3.0,14,0,0,47,0
19862,19862,46498,8,11,2,0,2,2,49,4.0,9,0,0,78,0
19863,19863,19981,0,25,0,1,2,1,33,5.0,4,0,0,83,0
19864,19864,3355,0,30,0,1,0,1,31,3.0,5,0,0,80,0
19865,19865,75084,5,18,0,0,2,1,27,5.0,3,1,0,70,0
19866,19866,11305,1,19,1,0,2,1,24,4.0,2,1,0,59,0
19867,19867,54759,1,31,0,1,2,1,32,3.0,8,0,0,62,0
19868,19868,47060,4,21,0,1,2,1,28,3.0,1,0,0,56,0
19869,19869,27302,0,24,0,1,0,1,33,3.0,2,1,0,82,0
19870,19870,466,4,14,0,0,2,1,23,3.0,2,0,0,61,0
19871,19871,18411,7,11,0,1,0,4,49,1.0,5,0,0,49,0
19872,19872,7591,5,31,0,1,2,1,49,5.0,7,1,0,64,1
19873,19873,26366,0,15,2,1,2,2,34,5.0,8,1,0,82,0
19874,19874,33419,5,29,2,0,2,1,36,4.0,7,0,0,69,0
19875,19875,38019,7,11,2,1,0,1,40,4.0,10,0,0,50,0
19876,19876,1130,7,7,0,0,2,1,40,3.0,9,0,0,48,0
19877,19877,27408,7,19,0,0,0,1,33,1.0,4,0,0,52,0
19878,19878,55996,7,4,0,1,2,1,47,2.0,7,0,0,50,0
19879,19879,32958,7,11,0,0,0,2,36,3.0,3,0,0,49,0
19880,19880,45706,7,11,0,1,2,1,60,4.0,30,1,0,49,0
19881,19881,10178,4,28,2,1,0,1,39,5.0,9,1,0,63,0
19882,19882,37548,2,16,0,1,2,1,32,5.0,4,1,0,53,0
19883,19883,12919,7,6,0,1,0,1,28,3.0,5,1,0,50,0
19884,19884,28268,5,15,0,0,0,1,29,3.0,1,0,0,69,0
19885,19885,47224,0,11,2,1,0,1,51,5.0,5,0,0,85,0
19886,19886,3938,0,14,0,0,2,1,29,3.0,1,1,1,88,0
19887,19887,421,4,6,0,0,2,1,31,4.0,5,0,0,58,0
19888,19888,21092,2,11,0,1,2,1,34,1.0,3,0,0,49,0
19889,19889,52185,4,24,0,1,0,1,35,5.0,8,1,0,63,0
19890,19890,55856,4,14,2,1,1,1,38,3.0,8,0,0,58,0
19891,19891,33115,7,31,2,1,2,1,38,5.0,10,0,0,54,1
19892,19892,49069,6,6,2,1,2,1,34,1.0,7,1,1,84,0
19893,19893,42432,2,31,0,1,2,1,30,3.0,2,0,0,51,0
19894,19894,72418,8,18,0,0,2,1,27,3.0,1,1,0,77,0
19895,19895,56274,8,11,0,1,2,1,27,5.0,3,1,0,81,1
19896,19896,19748,5,11,2,1,0,1,37,4.0,10,1,0,67,0
19897,19897,33925,7,7,0,1,2,1,31,3.0,4,0,0,49,0
19898,19898,48146,8,11,0,1,0,1,43,4.0,2,0,0,81,0
19899,19899,4506,7,4,0,1,2,1,28,1.0,2,0,0,48,0
19900,19900,26746,5,26,0,1,0,1,34,3.0,7,0,0,67,0
19901,19901,33479,8,8,0,0,2,1,37,3.0,9,0,0,80,0
19902,19902,76388,7,11,0,1,2,2,40,2.0,9,0,0,48,0
19903,19903,5458,2,31,0,0,2,1,24,3.0,2,0,0,48,0
19904,19904,13940,7,7,0,1,2,1,31,4.0,4,1,0,50,0
19905,19905,44743,0,14,0,1,0,4,29,5.0,4,0,0,82,1
19906,19906,63406,1,11,0,0,0,2,31,4.0,6,0,0,61,0
19907,19907,55168,7,31,2,1,2,1,51,5.0,3,0,0,49,0
19908,19908,47479,7,31,0,1,0,5,27,1.0,2,0,0,51,0
19909,19909,68953,7,18,2,0,0,1,35,1.0,5,0,0,47,0
19910,19910,56461,8,0,2,0,0,1,32,3.0,3,0,0,80,0
19911,19911,33257,0,11,0,1,0,1,27,4.0,4,1,0,85,0
19912,19912,10274,7,7,0,0,0,1,38,4.0,9,1,0,48,0
19913,19913,60677,5,11,2,1,0,2,33,3.0,3,0,0,68,0
19914,19914,24691,4,14,0,0,0,1,37,3.0,8,0,0,61,0
19915,19915,10358,7,7,0,0,0,1,29,3.0,3,0,0,48,0
19916,19916,39558,4,14,2,1,2,1,30,3.0,5,1,0,57,0
19917,19917,63983,5,11,2,1,0,1,53,1.0,5,1,0,72,0
19918,19918,18045,1,15,0,1,0,1,30,5.0,5,1,0,58,0
19919,19919,15941,7,11,0,1,0,2,38,2.0,5,0,0,46,0
19920,19920,6468,0,25,0,1,0,1,32,5.0,4,1,1,81,0
19921,19921,12913,8,0,2,1,2,1,32,4.0,7,1,0,76,0
19922,19922,8545,8,11,0,1,0,1,54,2.0,29,0,0,77,0
19923,19923,2434,4,11,1,0,0,1,22,3.0,2,0,0,61,0
19924,19924,57779,7,6,2,1,2,1,41,3.0,4,0,0,48,0
19925,19925,14765,7,14,0,1,2,1,28,5.0,4,0,0,64,1
19926,19926,67700,8,31,0,0,0,1,31,4.0,4,0,0,77,0
19927,19927,65372,7,11,0,1,0,3,41,3.0,13,0,0,48,0
19928,19928,31320,3,14,2,1,2,1,35,3.0,5,0,0,57,0
19929,19929,22502,7,3,0,0,0,1,26,3.0,1,1,0,50,0
19930,19930,55230,4,19,0,0,0,1,27,3.0,4,1,0,60,0
19931,19931,19787,7,4,0,1,0,1,37,1.0,10,0,0,47,0
19932,19932,13866,4,27,2,1,0,1,36,3.0,9,0,0,65,0
19933,19933,12525,8,6,0,1,0,1,27,4.0,6,0,1,87,1
19934,19934,66059,4,31,0,1,2,2,31,3.0,4,0,0,61,0
19935,19935,67339,7,11,2,1,2,2,35,5.0,8,1,0,52,0
19936,19936,15770,8,11,1,1,2,1,21,3.0,1,0,0,81,0
19937,19937,64442,0,11,0,1,2,1,54,5.0,27,1,0,80,0
19938,19938,41385,8,31,2,1,0,1,40,3.0,7,1,0,75,0
19939,19939,4594,3,31,2,1,2,1,55,4.0,3,1,0,60,0
19940,19940,34557,5,1,2,1,0,1,42,4.0,7,0,0,67,0
19941,19941,33262,1,33,0,1,2,1,29,3.0,1,0,0,59,0
19942,19942,36666,5,4,0,1,0,1,38,4.0,10,0,0,67,0
19943,19943,41180,8,14,0,0,0,1,29,5.0,7,1,0,82,0
19944,19944,58322,7,10,0,1,0,1,27,5.0,3,0,0,52,0
19945,19945,53031,6,11,0,1,2,3,33,3.0,4,0,0,89,0
19946,19946,5227,0,6,0,1,2,1,30,5.0,7,1,0,84,0
19947,19947,16912,7,3,0,1,0,2,29,3.0,1,1,0,50,0
19948,19948,62998,4,1,2,1,0,1,41,5.0,4,1,0,56,0
19949,19949,66619,8,1,2,1,0,1,34,3.0,7,0,0,79,0
19950,19950,8509,7,31,2,1,2,1,38,5.0,10,0,0,48,0
19951,19951,20126,8,33,0,1,0,1,28,5.0,2,0,0,86,1
19952,19952,37002,1,6,0,1,2,1,30,3.0,4,0,0,61,0
19953,19953,5792,4,6,0,1,0,1,39,5.0,7,1,0,61,0
19954,19954,16340,0,33,2,1,0,1,34,3.0,5,0,0,92,0
19955,19955,70283,7,23,0,1,2,1,26,5.0,2,1,1,84,1
19956,19956,41950,5,31,2,1,0,1,52,3.0,12,1,0,71,1
19957,19957,68552,3,11,1,1,2,3,27,3.0,2,0,0,60,0
19958,19958,32612,2,31,2,0,2,1,35,3.0,4,0,0,49,0
19959,19959,73624,5,4,2,1,2,1,41,3.0,14,0,0,72,0
